session,mp_name,constituency,days_attended
13,kakolighoshdastidar,barasat,7
13,sunilkumarmondal,bardhamanpurba,8
13,mamtazsanghamita,bardhaman-durgapur,10
13,parbhubhaivasava,bardoli,10
13,prabhaskumarsingh,bargarh,8
13,sonaramchoudhary,barmer,10
13,sirajuddinajmal,barpeta,8
13,dineshtrivedi,barrackpur,9
13,idrisali,basirhat,10
13,dineshkashyap,bastar,12
13,harishdwivedi,basti,12
13,pritamgopinathmunde,beed,2
13,bholasingh,begusarai,13
13,sureshcangadi,belgaum,12
13,bsreeramulu,bellary,3
13,sidhantmohapatra,berhampur,13
13,jyotidhurve,betul,9
13,virendrasingh,bhadohi,9
13,arjuncharansethi,bhadrak,12
13,shaileshkumarbulomandal,bhagalpur,9
13,bahadursinghkoli,bharatpur,13
13,mansukhabhaivasava,bharuch,11
13,bharatishiyal,bhavnagar,11
13,subhashchandrabaheriya,bhilwara,13
13,bhagirathprasad,bhind,11
13,kapilmoreshwarpatil,bhiwandi,12
13,dharamveersingh,bhiwani-mahendragarh,11
13,booranarsaiahgoud,bhongir,9
13,aloksanjar,bhopal,13
13,profprasannakumarpatasani,bhubaneswar,11
13,bhagwanthkhuba,bidar,13
13,kunwarbhartendrasingh,bijnor,13
13,lakhanlalsahu,bilaspur,11
13,satabdiroybanerjee,birbhum,8
13,saumitrakhan,bishnupur,8
13,kalikeshnarayansinghdeo,bolangir,9
13,anupamhazra,bolpur,11
13,bholasingh,bulandshahr,12
13,pratapraoganpatraojadhav,buldhana,11
13,innocent,chalakudy,13
13,rdhruvanarayana,chamrajanagar,8
13,mahendranathpandey,chandauli,9
13,kirronkher,chandigarh,12
13,sunilkumarsingh,chatra,13
13,kondavishweshwarreddy,chelvella,12
13,srvijaykumar,chennaicentral,6
13,tgvenkateshbabu,chennainorth,7
13,jayakumarjayavardhan,chennaisouth,10
13,kamalnath,chhindwara,8
13,ramsinhrathwa,chhotaudaipur,12
13,mchandrakasi,chidambaram,10
13,mveerappamoily,chikkballapur,12
13,prakashbhukkeri,chikkodi,5
13,bnchandrappa,chitradurga,7
13,naramallisivaprasad,chittoor,7
13,chandraprakashjoshi,chittorgarh,12
13,rahulkaswan,churu,13
13,pnagarajan,coimbatore,12
13,parthapratimray,coochbehar,9
13,aarunmozhithevan,cuddalore,9
13,bhartruharimahtab,cuttack,12
13,natubhaigomanbhaipatel,dadraandnagarhaveli,10
13,nalinkumarkateel,dakshinakannada,10
13,lalubhaibpatel,damananddiu,9
13,prahladsinghpatel,damoh,12
13,kirtiazad,darbhanga,11
13,harishmeena,dausa,13
13,gmsiddeshwara,davanagere,4
13,kalrajmishra,deoria,13
13,manoharuntwal,dewas,11
13,pashupatinathsingh,dhanbad,13
13,savitrithakur,dhar,10
13,anbumaniramadoss,dharmapuri,9
13,pralhadjoshi,dharwad,9
13,rekhaverma,dhaurahra,13
13,tathagatasatpathy,dhenkanal,13
13,badruddinajmal,dhubri,4
13,abhishekbanerjee,diamondharbour,5
13,rameshwarteli,dibrugarh,11
13,mudhayakumar,dindigul,10
13,harishchandradeoramchavan,dindori,7
13,jagdambikapal,domariyaganj,12
13,saugataroy,dumdum,12
13,shibusoren,dumka,5
13,tamradhwajsahu,durg,7
13,maheishgirri,eastdelhi,12
13,venakateswararaomagannti,eluru,12
13,kvthomas,ernakulam,10
13,sselvakumarachinnayan,erode,8
13,rajveersingh,etah,10
13,ashokkumardohrey,etawah,10
13,lallusingh,faizabad,13
13,sadhusingh,faridkot,10
13,mukeshrajput,farrukhabad,12
13,harindersinghkhalsa,fatehgarhsahib,12
13,babulalchaudhary,fatehpursikri,13
13,shersinghghubaya,ferozpur,11
13,akshayyadav,firozabad,11
13,ashokmahadeoraonete,gadchiroli-chimur,12
13,lkadvani,gandhinagar,12
13,nihalchandchauhan,ganganagar,12
13,majgenretdbckhanduriavsm,garhwal,12
13,bijoyachakraborty,gauhati,10
13,harimanjhi,gaya,13
13,deepakdevadhikari,ghatal,2
13,harinarayanrajbhar,ghosi,13
13,ravindrakumarpandey,giridih,13
13,nishikantdubey,godda,12
13,kirtivardhansingh,gonda,11
13,janakram,gopalganj,13
13,mallikarjunkharge,gulbarga,12
13,jyotiradityamadhavraoscindia,guna,8
13,jayadevgalla,guntur,9
13,sunilkumarjakhar,gurdaspur,13
13,anuragsinghthakur,hamirpur,11
13,pushpendrasinghchandel,hamirpur,13
13,anshulverma,hardoi,13
13,rameshpokhriyalnishank,hardwar,12
13,hddevegowda,hassan,7
13,rajeshdiwakar,hathras,13
13,rajushetti,hatkanangle,11
13,shivkumarcudasi,haveri,10
13,kristappanimmala,hindupur,5
13,rajeevshankarraosatav,hingoli,11
13,dushyantchautala,hisar,12
13,ratnadenag,hooghly,12
13,udaypratapsingh,hoshangabad,13
13,prasunbanerjee,howrah,8
13,asaduddinowaisi,hyderabad,10
13,advocatejoicegeorge,idukki,13
13,thokchommeinya,innermanipur,13
13,rakeshsingh,jabalpur,11
13,kulamanisamal,jagatsinghpur,13
13,arunkumar,jahanabad,13
13,ramcharanbohara,jaipur,12
13,santokhsinghchaudhary,jalandhar,12
13,bhanupratapsinghverma,jalaun,12
13,atnanapatil,jalgaon,13
13,raosahebdanvepatil,jalna,9
13,devjimansingrampatel,jalore,12
13,bijoychandrabarman,jalpaiguri,6
13,jugalkishoresharma,jammu,13
13,poonambenhematbhaimaadam,jamnagar,9
13,bidyutbaranmahato,jamshedpur,13
13,chiragpaswan,jamui,12
13,abhijitmukherjee,jangipur,13
13,kamladevipatle,janjgir-champa,12
13,krishnpratapsingh,jaunpur,12
13,pratimamondal,jaynagar,10
13,dushyantsingh,jhalawar-baran,10
13,birendrakumarchoudhary,jhanjharpur,13
13,umasaren,jhargram,10
13,santoshahlawat,jhunjhunu,11
13,kamakhyaprasadtasa,jorhat,7
13,rajeshbhainaranbhaichudasama,junagadh,10
13,vinodchavda,kachchh,10
13,ysavinashreddy,kadapa,8
13,hukumsingh,kairana,13
13,brijbhushansharansingh,kaiserganj,13
13,narasimhamthota,kakinada,13
13,arkakesharideo,kalahandi,12
13,gauravgogoi,kaliabor,12
13,kkamaraj,kallakurichi,10
13,kanteknathshinde,kalyan,12
13,kmaragatham,kancheepuram,9
13,pratyusharajeshwarisingh,kandhamal,8
13,shantakumar,kangra,9
13,vikramusendi,kanker,13
13,dimpleyadav,kannauj,3
13,pksreemathiteacher,kannur,7
13,murlimanoharjoshi,kanpur,13
13,sisiradhikari,kanthi,9
13,manojrajoria,karauli-dholpur,8
13,radheshyambiswas,karimganj,11
13,bvinodkumar,karimnagar,11
13,ashwinikumar,karnal,8
13,pkarunakaran,kasaragod,10
13,tariqanwar,katihar,7
13,vinodkumarsonkar,kaushambi,12
13,"baijyayant""jay""panda",kendrapara,11
13,sakuntalalaguri,keonjhar,2
13,ranjitsinghbrahmpura,khadoorsahib,5
13,choudharymehboobalikaiser,khagaria,12
13,nagendrasingh,khajuraho,12
13,psrinivasareddy,khammam,5
13,nandkumarsinghchauhan,khandwa,6
13,subhashpatel,khargone,9
13,devusinhjesingbhaichauhan,kheda,9
13,ajaymisrateni,kheri,13
13,kariyamunda,khunti,13
13,mohammadasrarulhaque,kishanganj,12
13,ravindrakumarray,kodarma,13
13,nabakumarsaraniahira,kokrajhar,9
13,khmuniyappa,kolar,10
13,dhananjaymahadik,kolhapur,12
13,subratabakshi,kolkatadakshin,2
13,sudipbandyopadhyay,kolkatauttar,12
13,nkpremachandran,kollam,12
13,sangannakaradi,koppal,6
13,jhinahikaka,koraput,6
13,banshilalmahto,korba,9
13,ombirla,kota,12
13,josekmani,kottayam,10
13,mkraghavan,kozhikode,11
13,kashokkumar,krishnagiri,10
13,renukabutta,kurnool,7
13,rajkumarsaini,kurukshetra,10
13,rajeshpandey,kushinagar,13
13,thupstanchhewang,ladakh,13
13,pradanbaruah,lakhimpur,8
13,faizalppmohammad,lakshadweep,7
13,neelamsonker,lalganj,13
13,sunilgaikwad,latur,13
13,ravneetsinghbittu,ludhiana,12
13,ramcharitra,machhlishahr,13
13,konakallanarayanarao,machilipatnam,9
13,vijaysinhmohitepatil,madha,12
13,rajeshranjan,madhepura,11
13,hukmdeonarayanyadav,madhubani,13
13,rgopalakrishnan,madurai,8
13,seetaramajmeeranaik,mahabubabad,10
13,apjithenderreddy,mahabubnagar,9
13,pankajchowdhary,maharajganj,12
13,janardansinghsigriwal,maharajganj,13
13,chandulalsahu,mahasamund,13
13,jayshreebenpatel,mahesana,11
13,tejpratapsinghyadav,mainpuri,12
13,pkkunhalikutty,malappuram,7
13,ahkhanchoudhary,maldahadakshin,12
13,mausamnoor,maldahauttar,8
13,chmallareddy,malkajgiri,7
13,ramswaroopsharma,mandi,8
13,faggansinghkulaste,mandla,10
13,sudheergupta,mandsour,13
13,csputtaraju,mandya,6
13,ramendeka,mangaldoi,12
13,hemamalini,mathura,6
13,choudhurymohanjatua,mathurapur,11
13,rangappabarne,maval,13
13,kodikunnilsuresh,mavelikkara,10
13,rkbharathimohan,mayiladuthurai,7
13,ramachandrahansdah,mayurbhanj,5
13,kothaprabhakarreddy,medak,4
13,rajendraagrawal,meerut,13
13,anjubala,misrikh,13
13,clruala,mizoram,13
13,kaushalkishore,mohanlalganj,13
13,kunwarsarveshkumar,moradabad,9
13,anoopmishra,morena,4
13,gopalchinayyashetty,mumbai-north,13
13,poonammahajan,mumbai-north-central,9
13,kiritsomaiya,mumbai-north-east,13
13,gajananchandrakantkirtikar,mumbai-north-west,11
13,arvindganpatsawant,mumbai-south,13
13,rahulrameshshewale,mumbai-south-central,12
13,veenadevi,munger,12
13,mdbadaruddozakhan,murshidabad,6
13,sanjeevbalyan,muzaffarnagar,11
13,ajaynishad,muzaffarpur,13
13,prathapsimha,mysore,11
13,balabhadramajhi,nabarangpur,10
13,kgopal,nagapattinam,10
13,nandiyellaiah,nagarkurnool,11
13,yashwantsingh,nagina,13
13,bhagatsinghkoshyari,nainital-udhamsinghnagar,13
13,kaushalendrakumar,nalanda,13
13,guthasukhenderreddy,nalgonda,5
13,prsundaram,namakkal,10
13,ashokshankarraochavan,nanded,5
13,heenavijaygavit,nandurbar,11
13,spyreddy,nandyal,2
13,rayapatisambasivarao,narasaraopet,4
13,gokarajugangaraju,narsapuram,4
13,hemanttukaramgodse,nashik,13
13,crpatil,navsari,12
13,mrajamohanreddy,nellore,9
13,meenakshilekhi,newdelhi,13
13,gopalakrishnanchinnaraj,nilgiris,4
13,kavithakalvakuntala,nizamabad,8
13,georgebaker,nominatedanglo-indian,13
13,richardhay,nominatedanglo-indian,12
13,manojtiwari,northeastdelhi,11
13,uditraj,northwestdelhi,13
13,yvsubbareddy,ongole,8
13,ravindravishwanathgaikwad,osmanabad,10
13,thangsobaite,outermanipur,12
13,mbrajesh,palakkad,9
13,vishnudayalram,palamu,13
13,chintamanwanaga,palghar,12
13,prabhatsinhchouhan,panchmahal,11
13,sanjayharibhaujadhav,parbhani,6
13,sanjayjaiswal,paschimchamparan,13
13,liladharbhaivaghela,patan,13
13,antoantony,pathanamthitta,8
13,dharamviragandhi,patiala,6
13,shatrughansinha,patnasahib,7
13,balkasuman,peddapalle,4
13,rpmarutharajaa,perambalur,8
13,cmahendran,pollachi,9
13,etmohammadbasheer,ponnani,10
13,kunwarharibanshsingh,pratapgarh,13
13,rradhakrishnan,puducherry,6
13,anilshirole,pune,13
13,pinakimisra,puri,10
13,santoshkumar,purnia,13
13,mrigankamahato,purulia,8
13,soniagandhi,raebareli,6
13,mohammadsalim,raiganj,11
13,rameshbais,raipur,12
13,magantimuralimohan,rajahmundry,12
13,rodmalnagar,rajgarh,12
13,mohanbhaikundariya,rajkot,12
13,vijaykumarhansdak,rajmahal,13
13,abhisheksingh,rajnandgaon,9
13,hariomsinghrathore,rajsamand,12
13,aanwharraajhaa,ramanathapuram,10
13,nepalsingh,rampur,12
13,krupalbalajitumane,ramtek,12
13,tapasmandal,ranaghat,12
13,ramtahalchoudhary,ranchi,11
13,kantilalbhuria,ratlam,9
13,vinayakbhauraoraut,ratnagiri-sindhudurg,10
13,rakshakhadse,raver,7
13,janardanmishra,rewa,11
13,chhotelal,robertsganj,11
13,deependersinghhooda,rohtak,12
13,dipsinhshankarsinhrathod,sabarkantha,12
13,laxminarayanyadav,sagar,13
13,raghavlakhanpal,saharanpur,13
13,vpanneerselvam,salem,2
13,ravinderkushwaha,salempur,13
13,ramchandrapaswan,samastipur,10
13,nagendrakumarpradhan,sambalpur,13
13,satyapalsingh,sambhal,13
13,sanjaykakaramchandrapatil,sangli,8
13,bhagwantmann,sangrur,11
13,sharadtripathi,santkabirnagar,11
13,rajivprataprudy,saran,10
13,chhedipaswan,sasaram,10
13,udayanrajepratapsinghbhonsle,satara,7
13,ganeshsingh,satna,12
13,bandarudattatreya,secunderabad,8
13,kalyanbanerjee,serampore,11
13,gyansingh,shahdol,11
13,krishnaraj,shahjahanpur,1
13,ramadevi,sheohar,11
13,vincenthpala,shillong,11
13,virendrakashyap,shimla,10
13,bsyeddyurappa,shimoga,1
13,sadashivkisanlokhande,shirdi,10
13,shivajiapatil,shirur,10
13,daddanmishra,shrawasti,13
13,ritipathak,sidhi,13
13,sumedhanandsaraswati,sikar,12
13,premdasrai,sikkim,12
13,kmsushmitadev,silchar,13
13,laxmangiluwa,singhbhum,13
13,charanjeetsinghrori,sirsa,13
13,ramkumarsharma,sitamarhi,13
13,rajeshverma,sitapur,12
13,prsenthilnathan,sivaganga,7
13,omprakashyadav,siwan,13
13,sharadbansode,solapur,13
13,rameshkaushik,sonipat,13
13,rameshbidhuri,southdelhi,13
13,narendrakeshavsawaikar,southgoa,11
13,kinjarapurammohannaidu,srikakulam,10
13,farooqabdullah,srinagar,5
13,knramachandran,sriperumbudur,3
13,ferozevarungandhi,sultanpur,8
13,ranjeetranjan,supaul,11
13,darshanavikramjardosh,surat,12
13,devajibhaifatepara,surendranagar,13
13,kamalbhansinghmarabi,surguja,12
13,dibyenduadhikari,tamluk,9
13,malarajyalaxmishah,tehrigarhwal,13
13,mvasanthi,tenkasi,9
13,ramprasadsarmah,tezpur,12
13,rajanbaburaovichare,thane,9
13,kparasuraman,thanjavur,6
13,rparthipan,theni,7
13,shashitharoor,thiruvananthapuram,10
13,jjayasinghthiyagarajnaterjee,thoothukkudi,7
13,cnjayadevan,thrissur,8
13,pkumar,tiruchirappalli,5
13,krpprabakaran,tirunelveli,7
13,varaprasadaraovelagapalli,tirupati,11
13,vsathyabama,tiruppur,10
13,pvenugopal,tiruvallur,9
13,rvanaroja,tiruvannamalai,8
13,sukhbirsinghjaunpuria,tonk-sawaimadhopur,13
13,jitendrachaudhury,tripuraeast,6
13,sankarprasaddatta,tripurawest,5
13,spmuddahanumegowda,tumkur,11
13,cksangma,tura,4
13,arjunlalmeena,udaipur,13
13,jitendrasingh,udhampur,13
13,kmshobhakarandlaje,udupichikmagalur,11
13,nityanandrai,ujiarpur,12
13,chintamanimalviya,ujjain,13
13,swamisakshijimaharaj,unnao,12
13,mullappallyramachandran,vadakara,13
13,ranjanbenbhatt,vadodara,12
13,ramakishoresingh,vaishali,9
13,satishchandradubey,valmikinagar,12
13,kcpatel,valsad,12
13,balasubramaniansenguttuvan,vellore,4
13,srinivaskesineni,vijayawada,12
13,srajendran,viluppuram,9
13,tradhakrishnan,virudhunagar,6
13,haribabukhambhapati,visakhapatnam,13
13,dayakarpasunoori,warangal,9
13,ramdastadas,wardha,11
13,mishanavas,wayanad,6
13,parveshsahibsinghverma,westdelhi,13
13,bhavanagawali,yavatmal-washim,12
13,bheemaraobpatil,zahirabad,11
14,nageshgodam,adilabad,7
14,ramshankar,agra,6
14,pareshrawal,ahmedabadeast,1
14,kiritsolanki,ahmedabadwest,6
14,dilipgandhi,ahmednagar,6
14,raghusharma,ajmer,5
14,devendraaliasbholesingh,akbarpur,4
14,sanjaydhotre,akola,6
14,kcvenugopal,alappuzha,5
14,pkbiju,alathur,7
14,satishkumargautam,aligarh,6
14,dasrathtirkey,alipurduars,4
14,shyamacharangupta,allahabad,5
14,ajaytamta,almora,4
14,karansinghyadav,alwar,5
14,ravindrababupandula,amalapuram,6
14,rattanlalkataria,ambala,7
14,hariompandey,ambedkarnagar,6
14,rahulgandhi,amethi,6
14,anandraoadsul,amravati,7
14,naranbhaikachhadiya,amreli,7
14,gurjeetsinghaujla,amritsar,5
14,kanwarsinghtanwar,amroha,7
14,muthamsettisrinivasarao,anakapalli,7
14,premsinghchandumajra,anandpursahib,7
14,jcdivakarreddy,anantapur,5
14,bishnupadaray,andamanandnicobarislands,6
14,dharmendrakumar,aonla,7
14,ghari,arakkonam,7
14,geethakothapalli,araku,7
14,aparupapoddar,arambagh,7
14,velumalai,arani,6
14,rksingh,arrah,1
14,ninongering,arunachaleast,4
14,ladukishoreswain,aska,7
14,asampath,attingal,5
14,chandrakantbkhaire,aurangabad,4
14,sushilkumarsingh,aurangabad,7
14,birensinghengti,autonomousdistrict,2
14,mulayamsinghyadav,azamgarh,7
14,dharmendrayadav,badaun,6
14,pcgaddigoudar,bagalkot,7
14,adhirranjanchowdhury,baharampur,7
14,sadhvisavitribaiphule,bahraich,4
14,bodhsinghbhagat,balaghat,6
14,rabindrakumarjena,balasore,7
14,bharatsingh,ballia,7
14,kmarpitaghosh,balurghat,5
14,bhaironprasadmishra,banda,7
14,pcmohan,bangalorecentral,5
14,dksuresh,bangalorerural,6
14,mamatathakur,bangaon,5
14,jayprakashnarayanyadav,banka,6
14,devvarmamoonmoonsen,bankura,6
14,kamleshpaswan,bansgaon,5
14,manshankarninama,banswara,6
14,srirammalyadri,bapatla,6
14,priyankasinghrawat,barabanki,7
14,supriyasule,baramati,7
14,muzaffarhussainbaig,baramulla,2
14,kakolighoshdastidar,barasat,3
14,sunilkumarmondal,bardhamanpurba,5
14,mamtazsanghamita,bardhaman-durgapur,4
14,parbhubhaivasava,bardoli,5
14,prabhaskumarsingh,bargarh,5
14,sonaramchoudhary,barmer,6
14,sirajuddinajmal,barpeta,1
14,dineshtrivedi,barrackpur,7
14,idrisali,basirhat,6
14,dineshkashyap,bastar,5
14,harishdwivedi,basti,6
14,pritamgopinathmunde,beed,1
14,bholasingh,begusarai,7
14,sureshcangadi,belgaum,7
14,bsreeramulu,bellary,1
14,sidhantmohapatra,berhampur,1
14,jyotidhurve,betul,7
14,virendrasingh,bhadohi,5
14,arjuncharansethi,bhadrak,5
14,shaileshkumarbulomandal,bhagalpur,6
14,bahadursinghkoli,bharatpur,7
14,mansukhabhaivasava,bharuch,7
14,bharatishiyal,bhavnagar,6
14,subhashchandrabaheriya,bhilwara,7
14,bhagirathprasad,bhind,7
14,kapilmoreshwarpatil,bhiwandi,7
14,dharamveersingh,bhiwani-mahendragarh,5
14,booranarsaiahgoud,bhongir,3
14,aloksanjar,bhopal,7
14,profprasannakumarpatasani,bhubaneswar,5
14,bhagwanthkhuba,bidar,7
14,kunwarbhartendrasingh,bijnor,7
14,lakhanlalsahu,bilaspur,7
14,satabdiroybanerjee,birbhum,3
14,saumitrakhan,bishnupur,3
14,kalikeshnarayansinghdeo,bolangir,6
14,anupamhazra,bolpur,7
14,bholasingh,bulandshahr,2
14,pratapraoganpatraojadhav,buldhana,5
14,innocent,chalakudy,7
14,rdhruvanarayana,chamrajanagar,6
14,mahendranathpandey,chandauli,7
14,kirronkher,chandigarh,7
14,sunilkumarsingh,chatra,7
14,kondavishweshwarreddy,chelvella,6
14,srvijaykumar,chennaicentral,7
14,tgvenkateshbabu,chennainorth,7
14,jayakumarjayavardhan,chennaisouth,7
14,kamalnath,chhindwara,4
14,ramsinhrathwa,chhotaudaipur,7
14,mchandrakasi,chidambaram,4
14,mveerappamoily,chikkballapur,7
14,prakashbhukkeri,chikkodi,1
14,bnchandrappa,chitradurga,5
14,naramallisivaprasad,chittoor,5
14,chandraprakashjoshi,chittorgarh,7
14,rahulkaswan,churu,7
14,pnagarajan,coimbatore,5
14,parthapratimray,coochbehar,5
14,aarunmozhithevan,cuddalore,5
14,bhartruharimahtab,cuttack,7
14,natubhaigomanbhaipatel,dadraandnagarhaveli,5
14,nalinkumarkateel,dakshinakannada,6
14,lalubhaibpatel,damananddiu,2
14,prahladsinghpatel,damoh,6
14,kirtiazad,darbhanga,7
14,harishmeena,dausa,7
14,gmsiddeshwara,davanagere,2
14,kalrajmishra,deoria,7
14,manoharuntwal,dewas,6
14,pashupatinathsingh,dhanbad,7
14,savitrithakur,dhar,6
14,anbumaniramadoss,dharmapuri,4
14,pralhadjoshi,dharwad,6
14,rekhaverma,dhaurahra,4
14,tathagatasatpathy,dhenkanal,7
14,badruddinajmal,dhubri,3
14,abhishekbanerjee,diamondharbour,1
14,rameshwarteli,dibrugarh,5
14,mudhayakumar,dindigul,7
14,harishchandradeoramchavan,dindori,7
14,jagdambikapal,domariyaganj,6
14,saugataroy,dumdum,6
14,tamradhwajsahu,durg,6
14,maheishgirri,eastdelhi,6
14,venakateswararaomagannti,eluru,7
14,kvthomas,ernakulam,7
14,sselvakumarachinnayan,erode,4
14,rajveersingh,etah,6
14,ashokkumardohrey,etawah,5
14,lallusingh,faizabad,6
14,sadhusingh,faridkot,6
14,mukeshrajput,farrukhabad,7
14,harindersinghkhalsa,fatehgarhsahib,1
14,babulalchaudhary,fatehpursikri,7
14,shersinghghubaya,ferozpur,4
14,akshayyadav,firozabad,4
14,ashokmahadeoraonete,gadchiroli-chimur,5
14,lkadvani,gandhinagar,5
14,nihalchandchauhan,ganganagar,7
14,majgenretdbckhanduriavsm,garhwal,7
14,harimanjhi,gaya,7
14,harinarayanrajbhar,ghosi,4
14,ravindrakumarpandey,giridih,7
14,nishikantdubey,godda,7
14,kirtivardhansingh,gonda,6
14,janakram,gopalganj,7
14,mallikarjunkharge,gulbarga,7
14,jyotiradityamadhavraoscindia,guna,5
14,jayadevgalla,guntur,6
14,sunilkumarjakhar,gurdaspur,6
14,anuragsinghthakur,hamirpur,6
14,pushpendrasinghchandel,hamirpur,7
14,anshulverma,hardoi,6
14,rameshpokhriyalnishank,hardwar,7
14,hddevegowda,hassan,2
14,rajeshdiwakar,hathras,7
14,rajushetti,hatkanangle,4
14,shivkumarcudasi,haveri,6
14,kristappanimmala,hindupur,7
14,rajeevshankarraosatav,hingoli,6
14,dushyantchautala,hisar,5
14,ratnadenag,hooghly,5
14,udaypratapsingh,hoshangabad,7
14,prasunbanerjee,howrah,6
14,asaduddinowaisi,hyderabad,4
14,advocatejoicegeorge,idukki,7
14,thokchommeinya,innermanipur,7
14,rakeshsingh,jabalpur,7
14,kulamanisamal,jagatsinghpur,7
14,arunkumar,jahanabad,7
14,ramcharanbohara,jaipur,4
14,santokhsinghchaudhary,jalandhar,6
14,bhanupratapsinghverma,jalaun,7
14,atnanapatil,jalgaon,7
14,raosahebdanvepatil,jalna,5
14,devjimansingrampatel,jalore,5
14,bijoychandrabarman,jalpaiguri,4
14,jugalkishoresharma,jammu,7
14,poonambenhematbhaimaadam,jamnagar,3
14,bidyutbaranmahato,jamshedpur,7
14,chiragpaswan,jamui,6
14,abhijitmukherjee,jangipur,7
14,kamladevipatle,janjgir-champa,6
14,krishnpratapsingh,jaunpur,7
14,pratimamondal,jaynagar,6
14,dushyantsingh,jhalawar-baran,4
14,birendrakumarchoudhary,jhanjharpur,7
14,umasaren,jhargram,4
14,santoshahlawat,jhunjhunu,4
14,kamakhyaprasadtasa,jorhat,6
14,vinodchavda,kachchh,4
14,ysavinashreddy,kadapa,5
14,brijbhushansharansingh,kaiserganj,6
14,narasimhamthota,kakinada,7
14,arkakesharideo,kalahandi,4
14,gauravgogoi,kaliabor,4
14,kkamaraj,kallakurichi,7
14,kanteknathshinde,kalyan,3
14,kmaragatham,kancheepuram,5
14,pratyusharajeshwarisingh,kandhamal,7
14,shantakumar,kangra,7
14,vikramusendi,kanker,7
14,dimpleyadav,kannauj,3
14,pksreemathiteacher,kannur,4
14,murlimanoharjoshi,kanpur,7
14,sisiradhikari,kanthi,5
14,manojrajoria,karauli-dholpur,6
14,radheshyambiswas,karimganj,6
14,bvinodkumar,karimnagar,7
14,ashwinikumar,karnal,5
14,pkarunakaran,kasaragod,4
14,tariqanwar,katihar,6
14,vinodkumarsonkar,kaushambi,6
14,"baijyayant""jay""panda",kendrapara,6
14,sakuntalalaguri,keonjhar,6
14,ranjitsinghbrahmpura,khadoorsahib,1
14,choudharymehboobalikaiser,khagaria,6
14,nagendrasingh,khajuraho,7
14,psrinivasareddy,khammam,6
14,nandkumarsinghchauhan,khandwa,1
14,subhashpatel,khargone,4
14,ajaymisrateni,kheri,6
14,kariyamunda,khunti,7
14,mohammadasrarulhaque,kishanganj,5
14,ravindrakumarray,kodarma,6
14,nabakumarsaraniahira,kokrajhar,5
14,khmuniyappa,kolar,4
14,dhananjaymahadik,kolhapur,6
14,subratabakshi,kolkatadakshin,2
14,sudipbandyopadhyay,kolkatauttar,7
14,nkpremachandran,kollam,6
14,sangannakaradi,koppal,4
14,jhinahikaka,koraput,4
14,banshilalmahto,korba,7
14,ombirla,kota,7
14,josekmani,kottayam,7
14,mkraghavan,kozhikode,5
14,kashokkumar,krishnagiri,7
14,renukabutta,kurnool,5
14,rajkumarsaini,kurukshetra,5
14,rajeshpandey,kushinagar,6
14,thupstanchhewang,ladakh,5
14,pradanbaruah,lakhimpur,6
14,faizalppmohammad,lakshadweep,7
14,neelamsonker,lalganj,7
14,sunilgaikwad,latur,7
14,ravneetsinghbittu,ludhiana,3
14,ramcharitra,machhlishahr,7
14,konakallanarayanarao,machilipatnam,7
14,vijaysinhmohitepatil,madha,4
14,rajeshranjan,madhepura,5
14,hukmdeonarayanyadav,madhubani,7
14,rgopalakrishnan,madurai,7
14,seetaramajmeeranaik,mahabubabad,6
14,apjithenderreddy,mahabubnagar,6
14,pankajchowdhary,maharajganj,7
14,janardansinghsigriwal,maharajganj,7
14,chandulalsahu,mahasamund,6
